sku_id,product_name,brand,category,sub_category,base_price,quality_score,price_tier,overpriced_flag,weak_listing_flag
Reebok_0030,Reebok防滑泳装,Reebok,运动户外,泳装,413.0,0.629,中价,False,False
Reebok_0031,Reebok经典户外凉鞋,Reebok,运动户外,户外凉鞋,240.0,0.443,低价,False,False
Reebok_0032,Reebok户外款训练鞋,Reebok,运动户外,训练鞋,765.0,0.682,高价,False,False
Reebok_0033,Reebok新季训练鞋,Reebok,运动户外,训练鞋,570.0,0.649,中价,False,False
Reebok_0034,Reebok轻氧登山鞋,Reebok,运动户外,登山鞋,533.0,0.488,中价,False,False
Reebok_0035,Reebok防滑速干T恤,Reebok,运动户外,速干T恤,481.0,0.19,中价,False,False
Reebok_0036,Reebok轻量运动裤,Reebok,运动户外,运动裤,249.0,0.625,低价,True,False
Reebok_0037,Reebok减震瑜伽服,Reebok,运动户外,瑜伽服,459.0,0.823,中价,False,True
Reebok_0038,Reebok复古冲锋衣,Reebok,运动户外,冲锋衣,203.0,0.757,低价,False,False
Reebok_0039,Reebok极简运动裤,Reebok,运动户外,运动裤,250.0,0.469,低价,True,True
Reebok_0040,Reebok云感泳装,Reebok,运动户外,泳装,411.0,0.714,中价,False,False
Reebok_0041,Reebok限定泳装,Reebok,运动户外,泳装,543.0,0.761,中价,False,False
Reebok_0042,Reebok耐磨瑜伽服,Reebok,运动户外,瑜伽服,734.0,0.789,高价,False,False
Reebok_0043,Reebok减震羽绒服,Reebok,运动户外,羽绒服,500.0,0.559,中价,True,False
Reebok_0044,Reebok限定户外凉鞋,Reebok,运动户外,户外凉鞋,360.0,0.456,中价,True,False
Reebok_0045,Reebok复古训练鞋,Reebok,运动户外,训练鞋,346.0,0.593,中价,False,False
Speedo_0001,Speedo轻量泳装,Speedo,运动户外,泳装,436.0,0.69,高价,False,False
Speedo_0002,Speedo减震泳装,Speedo,运动户外,泳装,257.0,0.662,中价,True,False
Speedo_0003,Speedo新季运动背包,Speedo,运动户外,运动背包,324.0,0.843,中价,False,False
Speedo_0004,Speedo限定运动背包,Speedo,运动户外,运动背包,574.0,0.807,高价,False,False
Speedo_0005,Speedo新季泳装,Speedo,运动户外,泳装,369.0,0.903,中价,False,False
Speedo_0006,Speedo减震运动背包,Speedo,运动户外,运动背包,103.0,0.533,低价,False,False
Speedo_0007,Speedo舒适款速干T恤,Speedo,运动户外,速干T恤,355.0,0.603,中价,False,False
Speedo_0008,Speedo百搭运动裤,Speedo,运动户外,运动裤,254.0,0.594,中价,False,False
Speedo_0009,Speedo都市羽绒服,Speedo,运动户外,羽绒服,103.0,0.603,低价,False,False
Speedo_0010,Speedo暖阳瑜伽服,Speedo,运动户外,瑜伽服,232.0,0.73,低价,False,False
Speedo_0011,Speedo云感登山鞋,Speedo,运动户外,登山鞋,276.0,0.561,中价,False,False
Speedo_0012,Speedo透气运动裤,Speedo,运动户外,运动裤,128.0,0.634,低价,True,False
Speedo_0013,Speedo经典登山鞋,Speedo,运动户外,登山鞋,359.0,0.277,中价,False,False
Speedo_0014,Speedo防滑速干T恤,Speedo,运动户外,速干T恤,256.0,0.505,中价,False,False
Speedo_0015,Speedo都市训练鞋,Speedo,运动户外,训练鞋,218.0,0.599,低价,True,False
Speedo_0016,Speedo减震瑜伽服,Speedo,运动户外,瑜伽服,421.0,0.745,中价,False,False
Speedo_0017,Speedo微风训练鞋,Speedo,运动户外,训练鞋,317.0,0.252,中价,False,False
Speedo_0018,Speedo防滑运动裤,Speedo,运动户外,运动裤,558.0,0.707,高价,False,False
Speedo_0019,Speedo科技感训练鞋,Speedo,运动户外,训练鞋,580.0,0.637,高价,True,False
Speedo_0020,Speedo科技感冲锋衣,Speedo,运动户外,冲锋衣,370.0,0.697,中价,True,False
Speedo_0021,Speedo户外款训练鞋,Speedo,运动户外,训练鞋,426.0,0.687,高价,False,False
Speedo_0022,Speedo光感冲锋衣,Speedo,运动户外,冲锋衣,212.0,0.627,低价,False,False
Speedo_0023,Speedo透气运动背包,Speedo,运动户外,运动背包,263.0,0.641,中价,False,False
Speedo_0024,Speedo复古训练鞋,Speedo,运动户外,训练鞋,437.0,0.825,高价,False,False
Speedo_0025,Speedo耐磨瑜伽服,Speedo,运动户外,瑜伽服,258.0,0.602,中价,True,False
Speedo_0026,Speedo户外款运动裤,Speedo,运动户外,运动裤,495.0,0.661,高价,False,False
Speedo_0027,Speedo百搭运动裤,Speedo,运动户外,运动裤,312.0,0.431,中价,False,False
Speedo_0028,Speedo户外款训练鞋,Speedo,运动户外,训练鞋,201.0,0.453,低价,False,False
Speedo_0029,Speedo透气冲锋衣,Speedo,运动户外,冲锋衣,215.0,0.617,低价,False,False
Speedo_0030,Speedo透气羽绒服,Speedo,运动户外,羽绒服,305.0,0.618,中价,True,False
Speedo_0031,Speedo减震登山鞋,Speedo,运动户外,登山鞋,210.0,0.577,低价,False,True
Speedo_0032,Speedo耐磨登山鞋,Speedo,运动户外,登山鞋,405.0,0.601,中价,False,False
Speedo_0033,Speedo轻氧瑜伽服,Speedo,运动户外,瑜伽服,317.0,0.69,中价,False,False
Speedo_0034,Speedo科技感训练鞋,Speedo,运动户外,训练鞋,547.0,0.575,高价,False,True
Speedo_0035,Speedo轻氧户外凉鞋,Speedo,运动户外,户外凉鞋,512.0,0.543,高价,False,False
李宁_0001,李宁防滑速干T恤,李宁,运动户外,速干T恤,428.0,0.76,中价,False,False
李宁_0002,李宁减震登山鞋,李宁,运动户外,登山鞋,265.0,0.836,低价,False,False
李宁_0003,李宁微风登山鞋,李宁,运动户外,登山鞋,423.0,0.792,中价,False,False
李宁_0004,李宁透气运动背包,李宁,运动户外,运动背包,233.0,0.514,低价,False,False
李宁_0005,李宁经典羽绒服,李宁,运动户外,羽绒服,470.0,0.756,中价,True,False
李宁_0006,李宁都市泳装,李宁,运动户外,泳装,511.0,0.563,中价,False,False
李宁_0007,李宁透气羽绒服,李宁,运动户外,羽绒服,188.0,0.626,低价,False,False
李宁_0008,李宁防滑运动背包,李宁,运动户外,运动背包,558.0,0.729,中价,False,True
李宁_0009,李宁暖阳运动背包,李宁,运动户外,运动背包,401.0,0.621,中价,True,False
李宁_0010,李宁轻氧泳装,李宁,运动户外,泳装,322.0,0.85,低价,False,False
李宁_0011,李宁微风瑜伽服,李宁,运动户外,瑜伽服,383.0,0.606,中价,False,False
李宁_0012,李宁新季羽绒服,李宁,运动户外,羽绒服,714.0,0.685,高价,False,False
李宁_0013,李宁微风速干T恤,李宁,运动户外,速干T恤,539.0,0.741,中价,False,True
李宁_0014,李宁新季冲锋衣,李宁,运动户外,冲锋衣,348.0,0.792,中价,False,False
李宁_0015,李宁轻氧运动裤,李宁,运动户外,运动裤,219.0,0.92,低价,False,True
李宁_0016,李宁云感户外凉鞋,李宁,运动户外,户外凉鞋,320.0,0.813,低价,False,False
李宁_0017,李宁云感运动裤,李宁,运动户外,运动裤,347.0,0.881,中价,False,False
李宁_0018,李宁极简泳装,李宁,运动户外,泳装,225.0,0.626,低价,False,False
李宁_0019,李宁经典户外凉鞋,李宁,运动户外,户外凉鞋,447.0,0.772,中价,True,True
李宁_0020,李宁百搭泳装,李宁,运动户外,泳装,735.0,0.84,高价,True,False
李宁_0021,李宁轻量羽绒服,李宁,运动户外,羽绒服,209.0,0.44,低价,False,False
李宁_0022,李宁耐磨户外凉鞋,李宁,运动户外,户外凉鞋,545.0,0.705,中价,False,False
李宁_0023,李宁轻量速干T恤,李宁,运动户外,速干T恤,484.0,0.827,中价,False,False
李宁_0024,李宁极简运动背包,李宁,运动户外,运动背包,136.0,0.71,低价,False,False
李宁_0025,李宁轻氧户外凉鞋,李宁,运动户外,户外凉鞋,451.0,0.504,中价,False,False
李宁_0026,李宁科技感运动背包,李宁,运动户外,运动背包,447.0,0.718,中价,False,False
李宁_0027,李宁透气训练鞋,李宁,运动户外,训练鞋,143.0,0.613,低价,False,False
李宁_0028,李宁暖阳运动裤,李宁,运动户外,运动裤,511.0,0.525,中价,False,False
李宁_0029,李宁新季户外凉鞋,李宁,运动户外,户外凉鞋,155.0,0.89,低价,False,True
李宁_0030,李宁舒适款速干T恤,李宁,运动户外,速干T恤,190.0,0.759,低价,False,False
李宁_0031,李宁极简户外凉鞋,李宁,运动户外,户外凉鞋,664.0,0.546,高价,False,False
李宁_0032,李宁微风户外凉鞋,李宁,运动户外,户外凉鞋,754.0,0.568,高价,False,False
李宁_0033,李宁复古羽绒服,李宁,运动户外,羽绒服,496.0,0.464,中价,False,False
李宁_0034,李宁光感训练鞋,李宁,运动户外,训练鞋,508.0,0.647,中价,True,False
李宁_0035,李宁限定速干T恤,李宁,运动户外,速干T恤,498.0,0.358,中价,False,False
李宁_0036,李宁轻氧羽绒服,李宁,运动户外,羽绒服,610.0,0.523,高价,False,False
李宁_0037,李宁户外款训练鞋,李宁,运动户外,训练鞋,552.0,0.62,中价,False,False
李宁_0038,李宁防滑速干T恤,李宁,运动户外,速干T恤,298.0,0.623,低价,True,False
李宁_0039,李宁减震羽绒服,李宁,运动户外,羽绒服,693.0,0.885,高价,False,True
李宁_0040,李宁防滑登山鞋,李宁,运动户外,登山鞋,694.0,0.497,高价,False,False
李宁_0041,李宁限定登山鞋,李宁,运动户外,登山鞋,722.0,0.742,高价,False,False
李宁_0042,李宁耐磨运动背包,李宁,运动户外,运动背包,264.0,0.37,低价,True,False
李宁_0043,李宁户外款瑜伽服,李宁,运动户外,瑜伽服,276.0,0.8,低价,False,True
李宁_0044,李宁防滑泳装,李宁,运动户外,泳装,140.0,0.551,低价,False,False
李宁_0045,李宁百搭户外凉鞋,李宁,运动户外,户外凉鞋,506.0,0.274,中价,True,False
李宁_0046,李宁新季羽绒服,李宁,运动户外,羽绒服,372.0,0.723,中价,False,True
李宁_0047,李宁百搭速干T恤,李宁,运动户外,速干T恤,209.0,0.509,低价,False,False
李宁_0048,李宁新季泳装,李宁,运动户外,泳装,706.0,0.836,高价,True,True
李宁_0049,李宁科技感泳装,李宁,运动户外,泳装,482.0,0.601,中价,False,True
李宁_0050,李宁透气户外凉鞋,李宁,运动户外,户外凉鞋,403.0,0.493,中价,False,False
李宁_0051,李宁轻氧羽绒服,李宁,运动户外,羽绒服,494.0,0.414,中价,False,False
李宁_0052,李宁都市泳装,李宁,运动户外,泳装,658.0,0.863,高价,False,False
李宁_0053,李宁户外款登山鞋,李宁,运动户外,登山鞋,544.0,0.691,中价,False,False
李宁_0054,李宁光感运动裤,李宁,运动户外,运动裤,273.0,0.392,低价,True,False
李宁_0055,李宁都市运动背包,李宁,运动户外,运动背包,142.0,0.841,低价,False,False
李宁_0056,李宁耐磨运动背包,李宁,运动户外,运动背包,753.0,0.646,高价,False,False
李宁_0057,李宁复古运动背包,李宁,运动户外,运动背包,452.0,0.596,中价,True,False
李宁_0058,李宁限定冲锋衣,李宁,运动户外,冲锋衣,540.0,0.338,中价,False,False
李宁_0059,李宁暖阳运动裤,李宁,运动户外,运动裤,434.0,0.921,中价,False,False
李宁_0060,李宁防滑运动裤,李宁,运动户外,运动裤,190.0,0.772,低价,False,True
李宁_0061,李宁复古泳装,李宁,运动户外,泳装,161.0,0.778,低价,False,True
李宁_0062,李宁户外款运动裤,李宁,运动户外,运动裤,356.0,0.671,中价,False,False
李宁_0063,李宁减震泳装,李宁,运动户外,泳装,524.0,0.332,中价,False,False
李宁_0064,李宁暖阳冲锋衣,李宁,运动户外,冲锋衣,551.0,0.762,中价,False,True
李宁_0065,李宁新季运动背包,李宁,运动户外,运动背包,723.0,0.646,高价,False,False
李宁_0066,李宁新季训练鞋,李宁,运动户外,训练鞋,372.0,0.656,中价,False,False
李宁_0067,李宁科技感运动背包,李宁,运动户外,运动背包,146.0,0.363,低价,True,False
李宁_0068,李宁户外款羽绒服,李宁,运动户外,羽绒服,233.0,0.806,低价,False,False
李宁_0069,李宁限定瑜伽服,李宁,运动户外,瑜伽服,709.0,0.711,高价,False,False
李宁_0070,李宁防滑羽绒服,李宁,运动户外,羽绒服,230.0,0.335,低价,False,False
斯凯奇_0001,斯凯奇都市瑜伽服,斯凯奇,运动户外,瑜伽服,232.0,0.807,低价,True,False
斯凯奇_0002,斯凯奇减震羽绒服,斯凯奇,运动户外,羽绒服,411.0,0.529,中价,True,False
斯凯奇_0003,斯凯奇舒适款运动背包,斯凯奇,运动户外,运动背包,381.0,0.302,中价,True,False
斯凯奇_0004,斯凯奇新季运动背包,斯凯奇,运动户外,运动背包,396.0,0.444,中价,False,False
斯凯奇_0005,斯凯奇经典速干T恤,斯凯奇,运动户外,速干T恤,681.0,0.781,高价,False,True
斯凯奇_0006,斯凯奇极简羽绒服,斯凯奇,运动户外,羽绒服,280.0,0.513,低价,True,False
斯凯奇_0007,斯凯奇轻量瑜伽服,斯凯奇,运动户外,瑜伽服,403.0,0.675,中价,True,False
斯凯奇_0008,斯凯奇经典运动裤,斯凯奇,运动户外,运动裤,213.0,0.582,低价,False,False
斯凯奇_0009,斯凯奇百搭泳装,斯凯奇,运动户外,泳装,299.0,0.68,低价,False,False
斯凯奇_0010,斯凯奇限定户外凉鞋,斯凯奇,运动户外,户外凉鞋,448.0,0.691,中价,False,False
斯凯奇_0011,斯凯奇舒适款户外凉鞋,斯凯奇,运动户外,户外凉鞋,444.0,0.726,中价,False,False
斯凯奇_0012,斯凯奇经典速干T恤,斯凯奇,运动户外,速干T恤,384.0,0.814,中价,False,False
斯凯奇_0013,斯凯奇新季运动背包,斯凯奇,运动户外,运动背包,369.0,0.726,中价,True,False
斯凯奇_0014,斯凯奇轻量羽绒服,斯凯奇,运动户外,羽绒服,287.0,0.384,低价,False,False
斯凯奇_0015,斯凯奇轻氧运动背包,斯凯奇,运动户外,运动背包,375.0,0.861,中价,False,False
斯凯奇_0016,斯凯奇云感瑜伽服,斯凯奇,运动户外,瑜伽服,193.0,0.448,低价,False,False
斯凯奇_0017,斯凯奇微风运动背包,斯凯奇,运动户外,运动背包,394.0,0.652,中价,False,False
斯凯奇_0018,斯凯奇复古冲锋衣,斯凯奇,运动户外,冲锋衣,347.0,0.385,中价,True,False
斯凯奇_0019,斯凯奇云感运动背包,斯凯奇,运动户外,运动背包,561.0,0.567,高价,True,False
斯凯奇_0020,斯凯奇极简泳装,斯凯奇,运动户外,泳装,392.0,0.702,中价,False,False
斯凯奇_0021,斯凯奇科技感冲锋衣,斯凯奇,运动户外,冲锋衣,310.0,0.534,低价,False,False
斯凯奇_0022,斯凯奇户外款运动背包,斯凯奇,运动户外,运动背包,655.0,0.725,高价,False,False
斯凯奇_0023,斯凯奇减震泳装,斯凯奇,运动户外,泳装,579.0,0.672,高价,False,False
斯凯奇_0024,斯凯奇轻量羽绒服,斯凯奇,运动户外,羽绒服,458.0,0.584,中价,False,False
斯凯奇_0025,斯凯奇百搭冲锋衣,斯凯奇,运动户外,冲锋衣,203.0,0.794,低价,False,False
斯凯奇_0026,斯凯奇极简泳装,斯凯奇,运动户外,泳装,548.0,0.803,高价,True,False
斯凯奇_0027,斯凯奇透气速干T恤,斯凯奇,运动户外,速干T恤,615.0,0.673,高价,False,False
斯凯奇_0028,斯凯奇暖阳泳装,斯凯奇,运动户外,泳装,443.0,0.813,中价,False,True
斯凯奇_0029,斯凯奇微风户外凉鞋,斯凯奇,运动户外,户外凉鞋,678.0,0.693,高价,False,False
斯凯奇_0030,斯凯奇云感登山鞋,斯凯奇,运动户外,登山鞋,522.0,0.798,高价,False,False
斯凯奇_0031,斯凯奇舒适款户外凉鞋,斯凯奇,运动户外,户外凉鞋,189.0,0.569,低价,False,False
斯凯奇_0032,斯凯奇新季速干T恤,斯凯奇,运动户外,速干T恤,252.0,0.723,低价,False,True
斯凯奇_0033,斯凯奇复古速干T恤,斯凯奇,运动户外,速干T恤,597.0,0.643,高价,False,False
斯凯奇_0034,斯凯奇耐磨训练鞋,斯凯奇,运动户外,训练鞋,234.0,0.659,低价,False,True
斯凯奇_0035,斯凯奇耐磨户外凉鞋,斯凯奇,运动户外,户外凉鞋,545.0,0.766,高价,True,False
斯凯奇_0036,斯凯奇限定运动裤,斯凯奇,运动户外,运动裤,427.0,0.898,中价,True,False
斯凯奇_0037,斯凯奇减震训练鞋,斯凯奇,运动户外,训练鞋,307.0,0.866,低价,True,False
斯凯奇_0038,斯凯奇舒适款泳装,斯凯奇,运动户外,泳装,492.0,0.814,中价,False,False
斯凯奇_0039,斯凯奇防滑户外凉鞋,斯凯奇,运动户外,户外凉鞋,425.0,0.488,中价,False,False
斯凯奇_0040,斯凯奇科技感运动背包,斯凯奇,运动户外,运动背包,474.0,0.769,中价,True,False
斯凯奇_0041,斯凯奇微风户外凉鞋,斯凯奇,运动户外,户外凉鞋,265.0,0.616,低价,False,False
斯凯奇_0042,斯凯奇极简户外凉鞋,斯凯奇,运动户外,户外凉鞋,208.0,0.805,低价,False,False
斯凯奇_0043,斯凯奇经典运动裤,斯凯奇,运动户外,运动裤,351.0,0.467,中价,False,False
斯凯奇_0044,斯凯奇暖阳运动背包,斯凯奇,运动户外,运动背包,315.0,0.505,低价,False,False
斯凯奇_0045,斯凯奇新季登山鞋,斯凯奇,运动户外,登山鞋,399.0,0.531,中价,True,False
斯凯奇_0046,斯凯奇复古登山鞋,斯凯奇,运动户外,登山鞋,420.0,0.63,中价,False,False
斯凯奇_0047,斯凯奇轻量速干T恤,斯凯奇,运动户外,速干T恤,407.0,0.316,中价,False,False
斯凯奇_0048,斯凯奇防滑冲锋衣,斯凯奇,运动户外,冲锋衣,265.0,0.581,低价,False,False
斯凯奇_0049,斯凯奇耐磨泳装,斯凯奇,运动户外,泳装,292.0,0.882,低价,True,False
斯凯奇_0050,斯凯奇舒适款泳装,斯凯奇,运动户外,泳装,472.0,0.651,中价,True,False
斯凯奇_0051,斯凯奇新季冲锋衣,斯凯奇,运动户外,冲锋衣,347.0,0.399,中价,True,False
斯凯奇_0052,斯凯奇舒适款运动背包,斯凯奇,运动户外,运动背包,329.0,0.857,低价,False,False
斯凯奇_0053,斯凯奇暖阳泳装,斯凯奇,运动户外,泳装,689.0,0.512,高价,False,False
斯凯奇_0054,斯凯奇百搭运动裤,斯凯奇,运动户外,运动裤,232.0,0.62,低价,True,False
斯凯奇_0055,斯凯奇经典户外凉鞋,斯凯奇,运动户外,户外凉鞋,237.0,0.65,低价,False,True
斯凯奇_0056,斯凯奇极简训练鞋,斯凯奇,运动户外,训练鞋,598.0,0.536,高价,False,False
斯凯奇_0057,斯凯奇新季瑜伽服,斯凯奇,运动户外,瑜伽服,500.0,0.335,中价,False,False
斯凯奇_0058,斯凯奇百搭登山鞋,斯凯奇,运动户外,登山鞋,680.0,0.824,高价,False,False
斯凯奇_0059,斯凯奇暖阳登山鞋,斯凯奇,运动户外,登山鞋,246.0,0.862,低价,False,True
斯凯奇_0060,斯凯奇轻量冲锋衣,斯凯奇,运动户外,冲锋衣,272.0,0.84,低价,False,False
Jeep_0001,Jeep耐磨运动背包,Jeep,运动户外,运动背包,552.0,0.542,中价,False,False
Jeep_0002,Jeep舒适款户外凉鞋,Jeep,运动户外,户外凉鞋,161.0,0.547,低价,False,False
Jeep_0003,Jeep极简泳装,Jeep,运动户外,泳装,696.0,0.814,高价,True,False
Jeep_0004,Jeep舒适款泳装,Jeep,运动户外,泳装,197.0,0.812,低价,False,False
Jeep_0005,Jeep百搭训练鞋,Jeep,运动户外,训练鞋,313.0,0.874,低价,False,False
Jeep_0006,Jeep复古瑜伽服,Jeep,运动户外,瑜伽服,853.0,0.462,高价,False,False
Jeep_0007,Jeep减震泳装,Jeep,运动户外,泳装,263.0,0.53,低价,False,False
Jeep_0008,Jeep耐磨速干T恤,Jeep,运动户外,速干T恤,500.0,0.586,中价,False,False
Jeep_0009,Jeep防滑冲锋衣,Jeep,运动户外,冲锋衣,265.0,0.555,低价,False,False
Jeep_0010,Jeep耐磨羽绒服,Jeep,运动户外,羽绒服,252.0,0.674,低价,True,False
Jeep_0011,Jeep轻氧运动背包,Jeep,运动户外,运动背包,485.0,0.758,中价,False,False
Jeep_0012,Jeep新季速干T恤,Jeep,运动户外,速干T恤,488.0,0.839,中价,False,False
Jeep_0013,Jeep科技感户外凉鞋,Jeep,运动户外,户外凉鞋,651.0,0.742,高价,False,False
Jeep_0014,Jeep百搭冲锋衣,Jeep,运动户外,冲锋衣,629.0,0.815,中价,False,False
Jeep_0015,Jeep微风户外凉鞋,Jeep,运动户外,户外凉鞋,576.0,0.639,中价,False,False
Jeep_0016,Jeep户外款登山鞋,Jeep,运动户外,登山鞋,780.0,0.604,高价,False,False
Jeep_0017,Jeep减震瑜伽服,Jeep,运动户外,瑜伽服,514.0,0.715,中价,False,False
Jeep_0018,Jeep轻量运动背包,Jeep,运动户外,运动背包,308.0,0.681,低价,False,False
Jeep_0019,Jeep防滑户外凉鞋,Jeep,运动户外,户外凉鞋,293.0,0.771,低价,False,False
Jeep_0020,Jeep暖阳泳装,Jeep,运动户外,泳装,489.0,0.864,中价,False,False
Jeep_0021,Jeep光感泳装,Jeep,运动户外,泳装,407.0,0.642,中价,True,False
Jeep_0022,Jeep都市训练鞋,Jeep,运动户外,训练鞋,892.0,0.728,高价,True,False
Jeep_0023,Jeep极简羽绒服,Jeep,运动户外,羽绒服,286.0,0.586,低价,False,True
Jeep_0024,Jeep都市登山鞋,Jeep,运动户外,登山鞋,633.0,0.719,中价,False,False
Jeep_0025,Jeep户外款训练鞋,Jeep,运动户外,训练鞋,394.0,0.566,中价,False,False
Jeep_0026,Jeep透气运动背包,Jeep,运动户外,运动背包,665.0,0.711,高价,False,False
Jeep_0027,Jeep微风瑜伽服,Jeep,运动户外,瑜伽服,518.0,0.948,中价,False,False
Jeep_0028,Jeep暖阳泳装,Jeep,运动户外,泳装,239.0,0.685,低价,False,False
Jeep_0029,Jeep百搭羽绒服,Jeep,运动户外,羽绒服,301.0,0.695,低价,False,False
Jeep_0030,Jeep极简羽绒服,Jeep,运动户外,羽绒服,308.0,0.74,低价,False,False
Jeep_0031,Jeep限定训练鞋,Jeep,运动户外,训练鞋,555.0,0.722,中价,False,True
Jeep_0032,Jeep复古冲锋衣,Jeep,运动户外,冲锋衣,263.0,0.475,低价,False,False
Jeep_0033,Jeep防滑泳装,Jeep,运动户外,泳装,366.0,0.711,低价,False,False
Jeep_0034,Jeep经典冲锋衣,Jeep,运动户外,冲锋衣,351.0,0.544,低价,True,False
Jeep_0035,Jeep光感瑜伽服,Jeep,运动户外,瑜伽服,535.0,0.431,中价,False,False
Jeep_0036,Jeep户外款户外凉鞋,Jeep,运动户外,户外凉鞋,313.0,0.881,低价,False,False
Jeep_0037,Jeep微风泳装,Jeep,运动户外,泳装,322.0,0.534,低价,False,False
Jeep_0038,Jeep百搭运动裤,Jeep,运动户外,运动裤,216.0,0.582,低价,True,False
Jeep_0039,Jeep云感瑜伽服,Jeep,运动户外,瑜伽服,631.0,0.585,中价,True,False
Jeep_0040,Jeep减震运动背包,Jeep,运动户外,运动背包,292.0,0.654,低价,False,False
Jeep_0041,Jeep极简泳装,Jeep,运动户外,泳装,562.0,0.802,中价,False,False
Jeep_0042,Jeep耐磨冲锋衣,Jeep,运动户外,冲锋衣,219.0,0.496,低价,False,False
Jeep_0043,Jeep轻量运动裤,Jeep,运动户外,运动裤,307.0,0.685,低价,False,False
Jeep_0044,Jeep复古运动背包,Jeep,运动户外,运动背包,570.0,0.609,中价,False,True
Jeep_0045,Jeep复古冲锋衣,Jeep,运动户外,冲锋衣,279.0,0.812,低价,False,False
Jeep_0046,Jeep暖阳训练鞋,Jeep,运动户外,训练鞋,538.0,0.847,中价,False,False
Jeep_0047,Jeep极简运动裤,Jeep,运动户外,运动裤,755.0,0.728,高价,False,False
Jeep_0048,Jeep极简泳装,Jeep,运动户外,泳装,248.0,0.432,低价,False,False
Jeep_0049,Jeep户外款登山鞋,Jeep,运动户外,登山鞋,561.0,0.625,中价,False,False
Jeep_0050,Jeep限定运动背包,Jeep,运动户外,运动背包,165.0,0.303,低价,False,False
探拓_0001,探拓防滑运动背包,探拓,运动户外,运动背包,443.0,0.688,高价,False,False
探拓_0002,探拓户外款泳装,探拓,运动户外,泳装,195.0,0.652,低价,False,True
探拓_0003,探拓减震运动裤,探拓,运动户外,运动裤,406.0,0.704,中价,False,False
探拓_0004,探拓云感瑜伽服,探拓,运动户外,瑜伽服,204.0,0.542,低价,False,False
探拓_0005,探拓经典训练鞋,探拓,运动户外,训练鞋,381.0,0.638,中价,False,False
探拓_0006,探拓限定户外凉鞋,探拓,运动户外,户外凉鞋,490.0,0.805,高价,True,False
探拓_0007,探拓暖阳登山鞋,探拓,运动户外,登山鞋,311.0,0.532,中价,False,True
探拓_0008,探拓防滑运动背包,探拓,运动户外,运动背包,362.0,0.808,中价,True,False
探拓_0009,探拓限定羽绒服,探拓,运动户外,羽绒服,354.0,0.406,中价,False,False
探拓_0010,探拓轻氧运动背包,探拓,运动户外,运动背包,286.0,0.689,中价,True,False
探拓_0011,探拓舒适款运动背包,探拓,运动户外,运动背包,519.0,0.487,高价,True,False
探拓_0012,探拓科技感户外凉鞋,探拓,运动户外,户外凉鞋,164.0,0.897,低价,False,True
探拓_0013,探拓云感泳装,探拓,运动户外,泳装,171.0,0.467,低价,False,False
探拓_0014,探拓复古泳装,探拓,运动户外,泳装,594.0,0.743,高价,False,False
探拓_0015,探拓光感泳装,探拓,运动户外,泳装,542.0,0.564,高价,False,False
探拓_0016,探拓复古羽绒服,探拓,运动户外,羽绒服,259.0,0.619,中价,False,False
探拓_0017,探拓透气瑜伽服,探拓,运动户外,瑜伽服,569.0,0.559,高价,False,False
探拓_0018,探拓都市泳装,探拓,运动户外,泳装,354.0,0.482,中价,False,False
探拓_0019,探拓新季运动裤,探拓,运动户外,运动裤,281.0,0.723,中价,True,False
探拓_0020,探拓透气户外凉鞋,探拓,运动户外,户外凉鞋,165.0,0.446,低价,False,False
探拓_0021,探拓防滑运动裤,探拓,运动户外,运动裤,334.0,0.772,中价,False,False
探拓_0022,探拓都市冲锋衣,探拓,运动户外,冲锋衣,348.0,0.8,中价,False,False
探拓_0023,探拓透气泳装,探拓,运动户外,泳装,571.0,0.831,高价,False,True
探拓_0024,探拓云感训练鞋,探拓,运动户外,训练鞋,153.0,0.638,低价,False,False
探拓_0025,探拓微风泳装,探拓,运动户外,泳装,361.0,0.935,中价,False,False
探拓_0026,探拓限定登山鞋,探拓,运动户外,登山鞋,243.0,0.605,低价,False,False
探拓_0027,探拓都市户外凉鞋,探拓,运动户外,户外凉鞋,219.0,0.783,低价,False,False
探拓_0028,探拓减震速干T恤,探拓,运动户外,速干T恤,216.0,0.72,低价,False,False
探拓_0029,探拓限定速干T恤,探拓,运动户外,速干T恤,420.0,0.634,中价,False,False
探拓_0030,探拓轻氧泳装,探拓,运动户外,泳装,565.0,0.841,高价,False,True
探拓_0031,探拓防滑登山鞋,探拓,运动户外,登山鞋,340.0,0.479,中价,False,False
探拓_0032,探拓暖阳登山鞋,探拓,运动户外,登山鞋,578.0,0.313,高价,False,False
探拓_0033,探拓百搭泳装,探拓,运动户外,泳装,312.0,0.75,中价,False,False
探拓_0034,探拓耐磨羽绒服,探拓,运动户外,羽绒服,210.0,0.8,低价,True,False
探拓_0035,探拓暖阳训练鞋,探拓,运动户外,训练鞋,388.0,0.483,中价,False,False
探拓_0036,探拓复古羽绒服,探拓,运动户外,羽绒服,339.0,0.504,中价,False,True
探拓_0037,探拓都市训练鞋,探拓,运动户外,训练鞋,414.0,0.396,中价,False,False
探拓_0038,探拓复古泳装,探拓,运动户外,泳装,406.0,0.763,中价,False,True
探拓_0039,探拓耐磨冲锋衣,探拓,运动户外,冲锋衣,499.0,0.517,高价,False,False
探拓_0040,探拓新季速干T恤,探拓,运动户外,速干T恤,145.0,0.434,低价,False,False
